@RELATION ./Datasets/TEMP/classic-rock.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {rock, classic}
@ATTRIBUTE title STRING

@DATA
0.0,0.2542,0.0,8.425,2.191,0.5824,0.0,1.782,2.542,3.029,0.0,0.1096,0.3071,0.4674,0.6575,0.0,0.3701,0.1897,0.4043,0.003533,0.0,0.0,0.1385,0.03609,0.3671,1.0,1.0,0.03984,7.0,371.8,5.0,0.0,0.0,0.0,1.976,0.1532,0.1282,5.0,0.7186,70.0,4.0,2.0,161.3,0.0,6.857,2.0,3.769,63.13,0.04478,0.03507,0.0144,0.07702,0.07827,5.314,0.03006,0.04321,0.1014,0.0144,1.0,0.0,0.1071,1.382,0.4411,2.0,67.0,7.0,3.0,0.2272,5.296,1.845,2.0,1.0,7.0,1.0,7.0,4.0,0.0,0.7274,0.0,0.0004369,0.03626,0.0,0.3672,0.0,0.4079,12.0,40.0,0.4286,0.9422,0.392,0.1028,0.1893,0.1567,0.1476,0.0,47.0,0.06921,1.161,0.484,0.8172,0.8218,0.2845,0.617,0.766,0.8571,0.02442,0.0,0.03096,0.0,4.0,81.0,0.06986,0.09786,0.3357,0.5817,1.057,0.1966,0.2077,0.0,0.0,2.0,41.0,0.0,26.87,0.6982,0.0,0.0,0.413,0.8547,1.169,0.2343,0.0,2.456,0.0,0.1431,0.3946,0.007274,0.4518,0.1434,0.1437,0.1192,0.05594,0.1627,0.3043,0.02866,0.001473,0.0,0.0,3.536,0.7071,26.87,260.9,4.95,0.7562,12.0,0.0,classic,'Buxethude Buxwv162 Prelude.mid'
0.0,0.411,0.03324,8.592,1.931,0.5046,0.0,1.668,2.233,2.49,0.0,0.17,0.3246,0.4371,0.3834,0.0,0.402,0.1404,0.4824,0.0,0.0,0.0,0.1919,0.03631,0.4622,2.0,1.0,0.005587,7.0,72.29,5.0,0.0,0.0,0.0,1.977,0.03324,0.2078,5.0,0.759,88.0,7.0,3.0,72.29,0.0,3.409,2.0,3.904,66.09,0.00277,0.07192,0.02055,0.04795,0.08219,4.588,0.02055,0.03082,0.1781,0.01027,0.0,0.0,0.08523,1.167,0.08642,2.0,67.0,7.0,3.0,0.1648,5.014,1.77,4.0,3.0,7.0,1.0,4.0,4.0,0.0,0.5535,0.0,0.0,0.05904,0.0,0.5838,0.0,0.3323,9.0,26.0,0.5,0.9966,0.2568,0.1247,0.2133,0.1845,0.1839,0.0,36.0,0.3823,1.404,0.5467,0.8961,0.7778,0.1143,0.8056,0.6667,1.333,0.1404,0.0,0.03659,0.0,4.0,44.0,0.005587,0.1956,0.2458,0.3973,1.016,0.2393,0.2431,0.0,0.0,2.0,87.0,0.0,15.56,0.4883,0.0,0.0,0.4708,0.6975,0.8879,0.07687,0.0,2.274,0.0,0.1381,0.3413,0.004253,0.3726,0.1325,0.1129,0.08693,0.04276,0.1779,0.3684,0.03029,0.0,0.0,0.0,3.536,1.414,15.56,106.8,3.536,0.759,10.0,0.0,classic,'Buxethude Buxwv167 Canzonetta.mid'
0.0,0.3618,0.1885,10.85,1.859,0.3904,3.096,1.0,2.956,3.999,0.0,0.09588,0.2222,0.2222,0.1471,0.0,0.2149,0.1188,0.4082,0.09286,0.02993,0.0,0.07879,0.04828,0.4491,1.0,4.0,0.03538,5.0,248.9,52.0,0.0,0.0,0.0,1.987,0.149,0.2314,0.0,0.6196,72.0,7.0,2.0,43.05,0.0,4.889,1.0,5.657,64.0,0.02686,0.08601,0.04268,0.08404,0.09127,4.949,0.04399,0.07945,0.1333,0.03414,0.0,0.0,0.03299,2.076,0.7492,2.0,62.0,2.0,0.0,0.4024,9.306,3.689,3.0,0.0,6.0,1.0,6.0,6.0,0.0,0.6737,0.0,0.003828,0.0756,0.02616,0.1459,0.0,0.4134,12.0,71.0,0.3333,0.8485,0.2482,0.06672,0.1516,0.1721,0.146,0.0,78.0,0.02773,1.0,0.4788,0.9829,0.9351,0.0,1.0,1.0,1.0,0.03808,0.0,0.03049,0.0,4.0,149.0,0.1353,0.1719,0.3164,0.367,1.083,0.196,0.2122,0.0,1.0,2.0,75.0,1.0,0.0,0.4817,0.0,0.0,0.0,0.9549,1.473,0.1471,0.0,8.174,8.174,0.185,0.5391,0.003054,0.553,0.1697,0.1373,0.104,0.05999,0.1639,0.2667,0.04272,0.002351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classic,'Debussy Suite Bergamasque 2mov.mid'
0.0,0.5073,0.322,11.54,1.887,0.2553,2.144,1.0,2.324,2.678,0.0,0.5152,0.1677,0.1677,0.05543,0.0,0.131,0.03567,0.3044,0.5151,0.004192,0.0,0.06943,0.04274,0.5261,2.0,1.0,0.02065,6.0,416.7,34.0,0.0,0.0,0.0,3.909,0.2568,0.2409,0.0,0.5023,170.0,5.0,7.0,40.77,0.0,4.057,1.0,5.927,63.0,0.03774,0.04051,0.03869,0.1681,0.1342,5.46,0.04837,0.1403,0.2074,0.03809,0.0,0.0,0.06136,1.104,0.6712,7.0,66.0,6.0,4.0,0.2657,5.159,6.836,5.0,0.0,7.0,1.0,7.0,7.0,0.0,0.7205,0.0,0.001803,0.03787,0.002705,0.4448,0.0,0.3986,12.0,62.0,0.2857,0.9102,0.1681,0.06058,0.1626,0.1575,0.1433,0.0,72.0,0.02936,1.0,0.7986,0.8797,0.8154,0.0,1.0,1.0,1.0,0.03809,0.0,0.02757,0.0,5.0,172.0,0.04364,0.1722,0.2458,0.1463,1.021,0.1506,0.1537,0.0,1.0,2.0,44.0,0.0,0.0,0.3233,0.0,0.0,0.0,0.89,1.097,0.05543,0.0,6.982,6.982,0.2201,0.3497,0.01234,0.3174,0.1234,0.1231,0.1433,0.05313,0.1261,0.2949,0.05059,0.008669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classic,'Debussy Suite Bergamasque 4mov.mid'
0.0,0.5253,0.1432,7.691,1.863,0.2892,2.487,1.651,1.731,1.876,0.0,0.3149,0.2469,0.3902,0.2863,0.0,0.1454,0.136,0.4475,0.1716,0.0,0.0,0.1111,0.02171,0.589,1.0,4.0,0.02638,4.0,140.1,43.0,0.0,0.0,0.0,1.975,0.138,0.2734,2.0,0.5885,81.0,5.0,7.0,2.044,0.0,2.391,2.0,3.945,64.43,0.02734,0.007236,0.01013,0.1013,0.08973,3.992,0.03184,0.05789,0.3227,0.03184,0.0,0.0,0.07716,1.084,0.226,3.0,62.0,2.0,3.0,0.0705,5.486,1.8,5.0,2.0,5.0,1.0,5.0,5.0,0.0,0.7222,0.0,0.0,0.0,0.0,0.7853,0.0,0.3357,11.0,35.0,0.2,0.7176,0.1679,0.1133,0.2214,0.1856,0.1332,0.0,48.0,0.1953,0.8603,0.9224,0.7647,0.8391,0.6625,0.75,0.75,0.5714,0.05644,0.0,0.03344,0.0,7.0,40.0,0.02638,0.1667,0.1178,0.2909,1.034,0.22,0.2275,0.0,1.0,2.0,79.0,1.0,1.414,0.2327,0.0,0.0,0.4767,0.7291,0.7945,0.09625,0.0,9.16,9.187,0.1873,0.1411,0.0,0.1931,0.1272,0.1332,0.07529,0.08016,0.1934,0.3132,0.0459,0.0,0.0,0.0,1.414,2.121,1.414,94.75,4.95,0.5885,18.0,0.0,classic,'Diabelli Sonatina op151 n1 1mov.mid'
0.0,0.4578,0.5147,12.73,1.956,0.1881,1.95,1.535,1.671,1.97,0.0,0.403,0.2392,0.3435,0.1981,0.0,0.1424,0.1156,0.4122,0.2153,0.0,1.0,0.1667,0.02375,0.5991,5.0,3.0,0.04021,4.0,78.72,39.0,0.0,0.0,0.0,2.0,0.07478,0.1628,0.0,0.7625,126.0,7.0,7.0,3.381,0.0,2.738,2.0,6.556,63.02,0.04399,0.08,0.01333,0.1689,0.08222,3.148,0.03111,0.08667,0.2311,0.01778,0.0,0.0,0.05456,1.737,0.1834,7.0,67.0,7.0,0.0,0.1524,8.744,4.78,4.0,3.0,5.0,1.0,5.0,5.0,0.0,0.5505,0.0,0.005051,0.09091,0.03535,0.5682,0.0,0.3995,10.0,27.0,0.6,0.9007,0.1689,0.1364,0.2786,0.1765,0.159,0.0,48.0,0.2082,0.7475,0.9474,0.5895,0.7849,0.8128,0.8542,0.8542,1.231,0.01333,0.0,0.03396,0.0,3.0,80.0,0.05209,0.1919,0.2273,0.2756,1.001,0.206,0.2062,0.0,1.0,2.0,40.0,0.0,5.657,0.2669,0.0,0.0,0.4988,0.8891,1.182,0.0796,0.0,10.88,11.26,0.1653,0.1591,0.0,0.184,0.1765,0.1295,0.09349,0.04122,0.1691,0.2895,0.05613,0.0,0.0,0.0,0.0,2.121,5.657,217.8,7.071,0.7742,11.0,0.0,classic,'Diabelli Sonatina op151 n1 2mov.mid'
0.0,0.4385,0.0,6.746,1.821,0.2268,2.003,1.567,1.95,2.135,0.0,0.3614,0.2391,0.3451,0.2602,0.0,0.1295,0.1915,0.4435,0.181,0.003232,0.0,0.1012,0.01235,0.558,1.0,4.0,0.04165,4.0,200.5,49.0,0.0,0.0,0.0,2.0,0.04738,0.3483,1.0,0.6044,89.0,9.0,12.0,3.014,0.0,2.12,2.0,3.558,67.39,0.01408,0.004274,0.005983,0.09145,0.06752,3.54,0.03504,0.05299,0.2632,0.01624,0.0,0.0,0.1051,1.567,0.1929,2.0,62.0,2.0,3.0,0.2101,7.81,2.359,5.0,1.0,7.0,1.0,7.0,4.0,0.0,0.7173,0.0,0.0,0.03571,0.0,0.5609,0.0,0.3471,11.0,40.0,0.4286,0.8607,0.2291,0.1242,0.2401,0.1687,0.1452,0.0,48.0,0.09731,0.8924,0.8358,0.6453,0.6546,0.7545,0.6667,0.6667,0.5714,0.04274,0.0,0.03233,0.0,7.0,44.0,0.04919,0.1458,0.1798,0.4205,1.014,0.2202,0.2233,0.0,1.0,2.0,88.0,0.0,7.071,0.2501,0.0,0.0,0.4955,0.9571,1.194,0.104,0.0,11.84,11.81,0.2196,0.2329,0.0008895,0.2348,0.1,0.1452,0.1018,0.06978,0.1664,0.3065,0.06411,0.0,0.0,0.0,0.7071,2.121,7.071,84.85,2.121,0.5019,16.0,0.0,classic,'Diabelli Sonatina op151 n1 3mov.mid'
0.0,0.2939,0.02538,9.299,2.494,1.095,3.421,1.0,3.237,4.292,0.0,0.1665,0.7185,0.7185,0.5442,0.0,0.4745,0.2544,0.6055,0.1588,0.04413,0.0,0.08756,0.01041,0.4286,1.0,6.0,0.1713,3.0,120.0,46.0,0.0,0.0,0.0,1.512,0.1117,0.2183,0.0,0.6701,66.0,5.0,12.0,3.928,0.0,3.829,1.0,3.658,65.0,0.01523,0.01754,0.0,0.05702,0.1316,4.888,0.07018,0.04386,0.1184,0.0,0.0,0.0,0.02841,1.25,0.1717,2.0,72.0,0.0,3.0,0.3874,3.311,1.039,3.0,2.0,7.0,1.0,3.0,3.0,0.0,0.6682,0.0,0.0,0.1659,0.004608,0.1012,0.0,0.2974,12.0,37.0,0.6667,0.6387,0.2588,0.09645,0.2234,0.2171,0.1386,0.0,46.0,0.165,1.0,0.9831,0.7727,0.9474,0.0,1.0,1.0,1.0,0.04825,0.0,0.03955,0.0,9.0,43.0,0.1905,0.07834,0.321,0.5132,2.34,0.1813,0.4242,0.0,1.0,2.0,65.0,0.0,0.0,0.6644,0.0,0.0,0.0,0.9714,1.485,0.5442,0.0,12.18,12.18,0.2509,0.5339,0.0,0.7632,0.1286,0.08593,0.08282,0.03327,0.1869,0.3151,0.1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,classic,'Diabelli Sonatina op151 n2 2mov.mid'
0.0,0.3543,0.3592,7.329,1.779,0.2062,2.662,1.642,2.154,2.4,0.0,0.3659,0.2024,0.2942,0.1798,0.0,0.1213,0.2033,0.3985,0.2266,0.0,0.0,0.08629,0.04662,0.5421,1.0,1.0,0.08082,4.0,120.6,53.0,0.0,0.0,0.0,2.0,0.2112,0.3574,1.0,0.4314,109.0,7.0,5.0,3.124,0.0,1.966,2.0,3.949,65.39,0.03249,0.01665,0.009512,0.05707,0.1058,4.017,0.05351,0.08918,0.1772,0.003567,0.0,0.0,0.04587,1.129,0.1374,2.0,55.0,0.0,4.0,0.271,9.233,3.353,4.0,0.0,14.0,1.0,4.0,4.0,0.0,0.7411,0.0,0.002538,0.007614,0.0,0.4649,0.0,0.2969,12.0,41.0,0.5,0.6361,0.2295,0.07581,0.222,0.1858,0.1182,0.0,52.0,0.1372,0.9311,0.886,0.8496,0.9405,0.06429,0.7692,0.5577,0.5714,0.0547,0.0,0.02884,0.0,3.0,106.0,0.08082,0.165,0.1832,0.4328,1.078,0.1918,0.2067,0.0,1.0,2.0,53.0,0.0,6.364,0.1972,0.0,0.0,0.4795,0.9661,1.098,0.1323,0.0,11.92,11.9,0.2607,0.3818,0.0004319,0.2295,0.1137,0.1119,0.07134,0.1008,0.1923,0.304,0.07805,0.0,0.0,0.0,0.7071,2.121,6.364,8.485,7.778,0.5099,21.0,0.0,classic,'Diabelli Sonatina op151 n2 3mov.mid'
0.0,0.424,0.05553,6.777,1.595,0.2353,2.136,1.606,1.9,2.059,0.0,0.2974,0.2295,0.3207,0.2463,0.0,0.1473,0.1672,0.4097,0.1212,0.0,0.0,0.2872,0.0448,0.5058,1.0,1.0,0.05388,6.0,269.0,55.0,0.0,0.0,0.0,1.983,0.1598,0.3428,4.0,0.4973,115.0,5.0,5.0,1.95,0.0,1.086,2.0,4.027,65.72,0.03428,0.009085,0.007874,0.08722,0.09025,4.095,0.06239,0.08056,0.209,0.01393,0.0,0.0,0.05978,1.695,0.3047,2.0,60.0,0.0,4.0,0.2087,7.728,3.207,4.0,0.0,9.0,1.0,4.0,4.0,0.0,0.5884,0.0,0.0,0.02627,0.0,0.6316,0.0,0.2773,12.0,50.0,0.5,0.8652,0.2162,0.0705,0.1714,0.1732,0.1499,0.0,55.0,0.07436,0.9006,0.7731,0.8535,0.8973,0.7863,0.7273,0.7273,0.5714,0.05633,0.0,0.02907,0.0,3.0,115.0,0.06107,0.09807,0.0986,0.3834,1.116,0.1936,0.2161,0.0,1.0,2.0,58.0,0.0,4.243,0.1503,0.0,0.0,0.4887,0.8757,0.9976,0.1262,0.0,11.78,11.7,0.3031,0.2361,0.004464,0.1929,0.1045,0.1019,0.07098,0.08005,0.167,0.3231,0.09463,0.0,0.0,0.0,2.828,2.121,4.243,187.4,6.364,0.4341,20.0,0.0,classic,'Diabelli Sonatina op151 n3 1mov.mid'
0.0,0.4525,0.01005,7.463,2.006,0.3746,3.568,1.844,1.995,2.188,0.0,0.1735,0.2942,0.4418,0.2926,0.0,0.1958,0.1313,0.5325,0.09625,0.0,0.0,0.1,0.05521,0.4872,1.0,1.0,0.0,4.0,75.02,34.0,0.0,0.0,0.0,1.962,0.4221,0.1156,3.0,0.4623,53.0,5.0,3.0,1.987,0.0,1.44,2.0,3.668,59.16,0.01005,0.0,0.01955,0.05307,0.148,4.685,0.00838,0.03911,0.352,0.02235,0.0,0.0,0.06127,1.0,0.3459,2.0,50.0,5.0,3.0,0.2016,5.307,0.9481,5.0,2.0,4.0,1.0,4.0,4.0,0.0,0.5727,0.0,0.0,0.01818,0.0,0.7124,0.0,0.3119,11.0,29.0,0.5,0.6659,0.2067,0.1106,0.201,0.1783,0.1187,0.0,40.0,0.3568,0.8154,0.8514,0.9,1.0,0.9067,0.375,0.375,0.6667,0.01955,0.0,0.03839,0.0,4.0,102.0,0.0,0.3091,0.08593,0.338,1.015,0.2642,0.2683,0.0,1.0,2.0,52.0,0.0,1.414,0.2383,0.0,0.0,0.3627,0.7602,0.7522,0.1162,0.0,8.525,8.627,0.2724,0.1651,0.005048,0.2484,0.1118,0.09713,0.1029,0.08209,0.1771,0.297,0.05358,0.0,0.0,0.0,2.121,1.414,1.414,69.3,7.778,0.07538,19.0,0.0,classic,'Diabelli Sonatina op151 n3 2mov.mid'
0.0,0.5361,0.03053,7.868,1.904,0.3046,2.394,1.722,2.107,2.366,0.0,0.2267,0.254,0.3302,0.3089,0.0,0.1719,0.1122,0.4645,0.101,0.00454,1.0,0.118,0.02289,0.6022,1.0,5.0,0.07216,4.0,190.7,53.0,0.0,0.0,0.0,1.493,0.1176,0.3343,0.0,0.548,114.0,9.0,7.0,2.976,0.0,2.84,2.0,3.776,65.6,0.02159,0.001781,0.001781,0.0837,0.07391,3.75,0.03918,0.06679,0.3126,0.04987,0.0,0.0,0.06031,1.581,1.028,3.0,57.0,9.0,4.0,0.2269,7.068,3.392,5.0,0.0,9.0,1.0,4.0,4.0,0.0,0.7587,0.0,0.0,0.02814,0.01732,0.5132,0.0,0.3355,12.0,43.0,0.25,0.9877,0.1915,0.08786,0.1564,0.1305,0.1289,0.0,49.0,0.1117,0.9352,0.8372,0.9095,0.6949,0.8022,0.6735,0.6735,0.5714,0.09795,0.0,0.03423,0.0,9.0,112.0,0.07371,0.09524,0.1861,0.2725,1.192,0.2119,0.2526,0.0,1.0,2.0,75.0,0.0,4.95,0.3289,0.0,0.0,0.4481,0.9905,1.177,0.08852,0.0,11.65,11.62,0.3008,0.2676,0.003978,0.2083,0.1162,0.1016,0.1177,0.07783,0.192,0.2412,0.07581,0.0,0.0,0.0,0.0,2.121,4.95,41.72,2.828,0.4497,18.0,0.0,classic,'Diabelli Sonatina op151 n3 3mov.mid'
0.0,0.4243,0.05455,6.717,1.635,0.25,1.517,1.602,1.833,2.065,0.0,0.3124,0.2514,0.3564,0.3059,0.0,0.1718,0.1626,0.3906,0.1383,0.0,0.0,0.1861,0.05151,0.4807,1.0,4.0,0.04119,7.0,231.3,57.0,0.0,0.0,0.0,1.983,0.2297,0.1394,4.0,0.6309,120.0,5.0,7.0,19.51,0.0,1.995,2.0,3.976,60.85,0.02848,0.01983,0.01348,0.1253,0.08803,3.935,0.0222,0.04362,0.2244,0.01269,0.0,0.0,0.02083,3.422,0.31,2.0,55.0,7.0,0.0,0.1908,7.143,2.879,4.0,2.0,10.0,1.0,5.0,5.0,0.0,0.5501,0.0,0.00818,0.06339,0.02863,0.6226,0.0,0.3583,12.0,53.0,0.4,0.9919,0.2514,0.1091,0.2158,0.1465,0.1453,0.0,65.0,0.08242,0.9257,0.6909,0.8455,0.8444,0.5296,0.8308,0.8308,0.8571,0.03648,0.0,0.0299,0.0,4.0,119.0,0.04119,0.2004,0.1455,0.414,1.052,0.1904,0.2002,0.0,1.0,2.0,60.0,0.0,4.243,0.1861,0.0,0.0,0.4896,0.8603,1.037,0.1324,0.0,12.01,11.89,0.1867,0.2129,0.00298,0.1477,0.1465,0.1032,0.1085,0.05175,0.2083,0.2761,0.05577,0.0,0.0,0.0,2.828,0.7071,4.243,117.4,12.02,0.7473,13.0,0.0,classic,'Diabelli Sonatina op151 n4 1mov.mid'
